gutenberg_id	text
150	judges of them by himself:  but when he gets into the company of men of
150	virtue, who have the experience of age, he appears to be a fool again,
150	owing to his unseasonable suspicions; he cannot recognise an honest
150	man, because he has no pattern of honesty in himself; at the same time,
150	as the bad are more numerous than the good, and he meets with them
150	oftener, he thinks himself, and is by others thought to be, rather wise
150	than foolish.
150	
150	Most true, he said.
150	
150	Then the good and wise judge whom we are seeking is not this man, but
150	the other; for vice cannot know virtue too, but a virtuous nature,
150	educated by time, will acquire a knowledge both of virtue and vice: the
150	virtuous, and not the vicious, man has wisdom--in my opinion.
150	
150	And in mine also.
150	
150	This is the sort of medicine, and this is the sort of law, which you
150	sanction in your State.  They will minister to better natures, giving
150	health both of soul and of body; but those who are diseased in their
150	bodies they will leave to die, and the corrupt and incurable souls they
150	will put an end to themselves.
150	
150	That is clearly the best thing both for the patients and for the State.
150	
150	And thus our youth, having been educated only in that simple music
150	which, as we said, inspires temperance, will be reluctant to go to law.
150	
150	Clearly.
150	
150	And the musician, who, keeping to the same track, is content to
150	practise the simple gymnastic, will have nothing to do with medicine
150	unless in some extreme case.
150	
150	That I quite believe.
150	
150	The very exercises and tolls which he undergoes are intended to
150	stimulate the spirited element of his nature, and not to increase his
150	strength; he will not, like common athletes, use exercise and regimen
150	to develop his muscles.
150	
150	Very right, he said.
150	
150	Neither are the two arts of music and gymnastic really designed, as is
150	often supposed, the one for the training of the soul, the other fir the
150	training of the body.
150	
150	What then is the real object of them?
150	
150	I believe, I said, that the teachers of both have in view chiefly the
150	improvement of the soul.
150	
150	How can that be? he asked.
150	
150	Did you never observe, I said, the effect on the mind itself of
150	exclusive devotion to gymnastic, or the opposite effect of an exclusive
150	devotion to music?
150	
150	In what way shown? he said.
150	
150	The one producing a temper of hardness and ferocity, the other of
150	softness and effeminacy, I replied.
150	
150	Yes, he said, I am quite aware that the mere athlete becomes too much
150	of a savage, and that the mere musician is melted and softened beyond
150	what is good for him.
150	
150	Yet surely, I said, this ferocity only comes from spirit, which, if
150	rightly educated, would give courage, but, if too much intensified, is
150	liable to become hard and brutal.
150	
150	That I quite think.
150	
150	On the other hand the philosopher will have the quality of gentleness.
150	And this also, when too much indulged, will turn to softness, but, if
150	educated rightly, will be gentle and moderate.
150	
150	True.
150	
150	And in our opinion the guardians ought to have both these qualities?
150	
150	Assuredly.
150	
150	And both should be in harmony?
150	
150	Beyond question.
150	
150	And the harmonious soul is both temperate and courageous?
150	
150	Yes.
150	
150	And the inharmonious is cowardly and boorish?
150	
150	Very true.
150	
150	And, when a man allows music to play upon him and to pour into his soul
150	through the funnel of his ears those sweet and soft and melancholy airs
150	of which we were just now speaking, and his whole life is passed in
150	warbling and the delights of song; in the first stage of the process
150	the passion or spirit which is in him is tempered like iron, and made
150	useful, instead of brittle and useless.  But, if he carries on the
150	softening and soothing process, in the next stage he begins to melt and
150	waste, until he has wasted away his spirit and cut out the sinews of
150	his soul; and he becomes a feeble warrior.
150	
150	Very true.
150	
150	If the element of spirit is naturally weak in him the change is
150	speedily accomplished, but if he have a good deal, then the power of
150	music weakening the spirit renders him excitable;--on the least
150	provocation he flames up at once, and is speedily extinguished; instead
150	of having spirit he grows irritable and passionate and is quite
150	impracticable.
150	
150	Exactly.
